index,id,title,douyin_url,baidu_url
1047,1686,胜山合战,,https://baike.baidu.com/item/%E8%83%9C%E5%B1%B1%E5%90%88%E6%88%98
1048,1699,上洛之战,,
1049,1857,马印,/wikiid/2300182671987912124?source=search,https://baike.baidu.com/item/%E9%A9%AC%E5%8D%B0/132939
1050,1306,田原亲贤,/wikiid/2684644931309754454?source=search,https://baike.baidu.com/item/%E7%94%B0%E5%8E%9F%E4%BA%B2%E8%B4%A4
1051,1430,荻野直正,,
1052,1512,陶弘护,,
1053,1581,路易斯·弗罗伊斯,,
1054,1582,长谷川等伯,/wikiid/2954609272928349304?source=search,https://baike.baidu.com/item/%E9%95%BF%E8%B0%B7%E5%B7%9D%E7%AD%89%E4%BC%AF
1055,1394,细川义春,,https://baike.baidu.com/item/%E7%BB%86%E5%B7%9D%E4%B9%89%E6%98%A5
1056,1959,大阪城,/wikiid/5977446472403690665?source=search,https://baike.baidu.com/item/%E5%A4%A7%E9%98%AA%E5%9F%8E
1057,1940,二条城,/wikiid/559311247169115294?source=search,https://baike.baidu.com/item/%E4%BA%8C%E6%9D%A1%E5%9F%8E
1058,1945,三英杰,/wikiid/4064637365104241025?source=search,https://baike.baidu.com/item/%E4%B8%89%E8%8B%B1%E6%9D%B0
1059,1950,伏见城,/wikiid/8988549149668869946?source=search,https://baike.baidu.com/item/%E4%BC%8F%E8%A7%81%E5%9F%8E
1060,2079,松平信康,/wikiid/3962800565403639093?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E4%BF%A1%E5%BA%B7
1061,1593,千利休,/wikiid/6317104181745784513?source=search,https://baike.baidu.com/item/%E5%8D%83%E5%88%A9%E4%BC%91/1512731
1062,1653,庄园 (日本),,
1063,1666,明德和约,/wikiid/6101998962666287886?source=search,https://baike.baidu.com/item/%E6%98%8E%E5%BE%B7%E5%92%8C%E7%BA%A6
1064,1674,享德之乱,/wikiid/7030615144365632145?source=search,https://baike.baidu.com/item/%E4%BA%AB%E5%BE%B7%E4%B9%8B%E4%B9%B1
1065,1683,堂洞合战,,https://baike.baidu.com/item/%E5%A0%82%E6%B4%9E%E5%90%88%E6%88%98
1066,1685,坚田合战,/wikiid/7374604211966123029?source=search,https://baike.baidu.com/item/%E5%9D%9A%E7%94%B0%E5%90%88%E6%88%98
1067,1926,鸟取城之战,,
1068,1948,中国征伐,,
1069,1955,四国征伐,/wikiid/8513955322549191768?source=search,https://baike.baidu.com/item/%E5%9B%9B%E5%9B%BD%E5%BE%81%E4%BC%90
1070,1391,细川政春,,https://baike.baidu.com/item/%E7%BB%86%E5%B7%9D%E6%94%BF%E6%98%A5
1071,1555,鸟居忠吉,/wikiid/203590686944487798?source=search,https://baike.baidu.com/item/%E9%B8%9F%E5%B1%85%E5%BF%A0%E5%90%89
1072,1568,黑田职隆,,
1073,1648,明日贸易,/wikiid/4268669141131617170?source=search,https://baike.baidu.com/item/%E6%98%8E%E6%97%A5%E8%B4%B8%E6%98%93
1074,779,依田信蕃,,
1075,1401,织田信安,/wikiid/791379209910179738?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E5%AE%89
1076,1667,明应之变,/wikiid/8183400326901818478?source=search,https://baike.baidu.com/item/%E6%98%8E%E5%BA%94%E4%B9%8B%E5%8F%98
1077,1569,黑田长政,/wikiid/4039061239851377895?source=search,https://baike.baidu.com/item/%E9%BB%91%E7%94%B0%E9%95%BF%E6%94%BF/3492869
1078,1317,白石宗实,/wikiid/5636686112347050158?source=search,https://baike.baidu.com/item/%E7%99%BD%E7%9F%B3%E5%AE%97%E5%AE%9E
1079,1712,严岛之战,/wikiid/4211041735980856841?source=search,https://baike.baidu.com/item/%E4%B8%A5%E5%B2%9B%E5%90%88%E6%88%98/1443583?fromtitle=%E4%B8%A5%E5%B2%9B%E4%B9%8B%E6%88%98&fromid=4804684
1080,1677,应仁之乱,/wikiid/5304104766592928177?source=search,https://baike.baidu.com/item/%E5%BA%94%E4%BB%81%E4%B9%8B%E4%B9%B1/1977117
1081,1964,姊川之战,,https://baike.baidu.com/item/%E5%A7%8A%E5%B7%9D%E5%90%88%E6%88%98/10518581?fromtitle=%E5%A7%8A%E5%B7%9D%E4%B9%8B%E6%88%98&fromid=437340
1082,2091,英胜院,/wikiid/8350820012831671632?source=search,https://baike.baidu.com/item/%E8%8B%B1%E8%83%9C%E9%99%A2
1083,1961,太合,/wikiid/8193739764988010332?source=search,
1084,1986,贱岳之战,/wikiid/939494235553881970?source=search,https://baike.baidu.com/item/%E8%B4%B1%E5%B2%B3%E5%90%88%E6%88%98/5341471?fromtitle=%E8%B4%B1%E5%B2%B3%E4%B9%8B%E6%88%98&fromid=7719516
1085,1543,高木清秀,/wikiid/4583573554097403291?source=search,https://baike.baidu.com/item/%E9%AB%98%E6%9C%A8%E6%B8%85%E7%A7%80
1086,1546,高桥鉴种,,
1087,1658,关东公方,/wikiid/8638987977487534693?source=search,
1088,1380,米津田政,,
1089,2005,奉行,/wikiid/4866314739308222446?source=search,https://baike.baidu.com/item/%E5%A5%89%E8%A1%8C/15468292
1090,739,井户良弘,,
1091,1716,天正最上之乱,/wikiid/8565886179218128322?source=search,https://baike.baidu.com/item/%E5%A4%A9%E6%AD%A3%E6%9C%80%E4%B8%8A%E4%B9%8B%E4%B9%B1
1092,1933,高台院,,https://baike.baidu.com/item/%E5%AE%81%E5%AE%81/73441?fromtitle=%E9%AB%98%E5%8F%B0%E9%99%A2&fromid=1703101
1093,1378,簗田政纲,,
1094,1598,不破万作,/wikiid/1713194337377238863?source=search,https://baike.baidu.com/item/%E4%B8%8D%E7%A0%B4%E4%B8%87%E4%BD%9C
1095,1709,加纳口之战,/wikiid/3651227323846316387?source=search,
1096,1915,兰奢待,/wikiid/2430074205225421460?source=search,https://baike.baidu.com/item/%E5%85%B0%E5%A5%A2%E5%BE%85
1097,1694,三方原之战,,https://baike.baidu.com/item/%E4%B8%89%E6%96%B9%E5%8E%9F%E5%90%88%E6%88%98/6528150?fromtitle=%E4%B8%89%E6%96%B9%E5%8E%9F%E4%B9%8B%E6%88%98&fromid=2590358
1098,1918,赤冢之战,,
1099,395,金森长近,/wikiid/6688715128360147155?source=search,https://baike.baidu.com/item/%E9%87%91%E6%A3%AE%E9%95%BF%E8%BF%91
1100,2105,元和偃武,/wikiid/2376400357159300825?source=search,https://baike.baidu.com/item/%E5%85%83%E5%92%8C%E5%81%83%E6%AD%A6
1101,2109,木津川口之战 (1614年),/wikiid/4487276372287565715?source=search,
1102,2062,伏见城,/wikiid/8988549149668869946?source=search,https://baike.baidu.com/item/%E4%BC%8F%E8%A7%81%E5%9F%8E
1103,1900,本能寺之变,/wikiid/7252171964759801893?source=search,https://baike.baidu.com/item/%E6%9C%AC%E8%83%BD%E5%AF%BA%E4%B9%8B%E5%8F%98/1219293
1104,1899,有冈城之战,/wikiid/321835549954603685?source=search,https://baike.baidu.com/item/%E6%9C%89%E5%86%88%E5%9F%8E%E4%B9%8B%E6%88%98
1105,1901,桶狭间之战,/wikiid/7817098520027845158?source=search,https://baike.baidu.com/item/%E6%A1%B6%E7%8B%AD%E9%97%B4%E5%90%88%E6%88%98/1431494?fromtitle=%E6%A1%B6%E7%8B%AD%E9%97%B4%E4%B9%8B%E6%88%98&fromid=6912545
1106,847,吉良亲贞,/wikiid/8915273084058138932?source=search,https://baike.baidu.com/item/%E5%90%89%E8%89%AF%E4%BA%B2%E8%B4%9E
1107,1270,清水吉政,,
1108,1494,镰田政年,/wikiid/7157864110568359232?source=search,https://baike.baidu.com/item/%E9%95%B0%E7%94%B0%E6%94%BF%E5%B9%B4
1109,857,土佐七雄,,
1110,1700,上田原之战,/wikiid/3234565715830401589?source=search,https://baike.baidu.com/item/%E4%B8%8A%E7%94%B0%E5%8E%9F%E4%B9%8B%E6%88%98
1111,1490,金上盛备,/wikiid/2570174099639397571?source=search,https://baike.baidu.com/item/%E9%87%91%E4%B8%8A%E7%9B%9B%E5%A4%87
1112,1492,铃木元信,,
1113,2068,小牧、长久手之战,,
1114,1715,天文之乱,/wikiid/2676772863773234279?source=search,https://baike.baidu.com/item/%E5%A4%A9%E6%96%87%E4%B9%8B%E4%B9%B1
1115,1684,加治田、兼山合战,,
1116,1692,小谷城之战,/wikiid/3800303747963307842?source=search,https://baike.baidu.com/item/%E5%B0%8F%E8%B0%B7%E5%9F%8E%E4%B9%8B%E6%88%98
1117,1908,稻生之战,/wikiid/5455891522205164768?source=search,https://baike.baidu.com/item/%E7%A8%BB%E7%94%9F%E4%B9%8B%E6%88%98
1118,1904,火烧比叡山事件,/wikiid/4784754668691227417?source=search,
1119,37,葛西亲信,,https://baike.baidu.com/item/%E8%91%9B%E8%A5%BF%E4%BA%B2%E4%BF%A1
1120,1096,明智光安,,https://baike.baidu.com/item/%E6%98%8E%E6%99%BA%E5%85%89%E5%AE%89
1121,1905,生驹吉乃,/wikiid/4532226813575861289?source=search,https://baike.baidu.com/item/%E7%94%9F%E9%A9%B9%E5%90%89%E4%B9%83/7182882
1122,1943,七手组,/wikiid/2589092262189522011?source=search,https://baike.baidu.com/item/%E4%B8%83%E6%89%8B%E7%BB%84
1123,1946,上月城之战,/wikiid/4220856139830548109?source=search,https://baike.baidu.com/item/%E4%B8%8A%E6%9C%88%E5%9F%8E%E4%B9%8B%E6%88%98
1124,1853,钓野伏,/wikiid/6413664433784419748?source=search,https://baike.baidu.com/item/%E9%92%93%E9%87%8E%E4%BC%8F
1125,887,大津长昌,,https://baike.baidu.com/item/%E5%A4%A7%E6%B4%A5%E9%95%BF%E6%98%8C
1126,109,一条房基,/wikiid/62924220315404296?source=search,https://baike.baidu.com/item/%E4%B8%80%E6%9D%A1%E6%88%BF%E5%9F%BA
1127,1656,那须七骑,,
1128,1806,兵农分离,/wikiid/2065232167254197867?source=search,https://baike.baidu.com/item/%E5%85%B5%E5%86%9C%E5%88%86%E7%A6%BB
1129,1952,信贵山城之战,,
1130,1804,八滨七本枪,,
1131,533,斋藤正义,,
1132,111,一条房冬,/wikiid/1204736692311534937?source=search,https://baike.baidu.com/item/%E4%B8%80%E6%9D%A1%E6%88%BF%E5%86%AC
1133,1704,享德之乱,/wikiid/7030615144365632145?source=search,https://baike.baidu.com/item/%E4%BA%AB%E5%BE%B7%E4%B9%8B%E4%B9%B1
1134,1721,川中岛之战,/wikiid/4621020995558965107?source=search,https://baike.baidu.com/item/%E5%B7%9D%E4%B8%AD%E5%B2%9B%E5%90%88%E6%88%98/1433767?fromtitle=%E5%B7%9D%E4%B8%AD%E5%B2%9B%E4%B9%8B%E6%88%98&fromid=10242844
1135,2094,观音寺城之战,,https://baike.baidu.com/item/%E8%A7%82%E9%9F%B3%E5%AF%BA%E5%9F%8E%E4%B9%8B%E6%88%98
1136,1866,清洲同盟,/wikiid/3779706605409665390?source=search,https://baike.baidu.com/item/%E6%B8%85%E6%B4%B2%E5%90%8C%E7%9B%9F
1137,1281,温井续宗,/wikiid/5080047156159547735?source=search,https://baike.baidu.com/item/%E6%B8%A9%E4%BA%95%E7%BB%AD%E5%AE%97
1138,1552,鲑延秀纲,/wikiid/585031202790644954?source=search,https://baike.baidu.com/item/%E9%B2%91%E5%BB%B6%E7%A7%80%E7%BA%B2
1139,1670,贞治之变,,
1140,180,山名丰国,/wikiid/3273795436950913910?source=search,https://baike.baidu.com/item/%E5%B1%B1%E5%90%8D%E4%B8%B0%E5%9B%BD
1141,1652,东山文化 (日本),,
1142,450,森忠政,/wikiid/2451184199455037964?source=search,https://baike.baidu.com/item/%E6%A3%AE%E5%BF%A0%E6%94%BF
1143,84,柴田胜家,/wikiid/1377887184805034807?source=search,https://baike.baidu.com/item/%E6%9F%B4%E7%94%B0%E8%83%9C%E5%AE%B6/61033
1144,1836,朝仓孝景十七条,/wikiid/2140010117000237048?source=search,https://baike.baidu.com/item/%E6%9C%9D%E4%BB%93%E5%AD%9D%E6%99%AF%E5%8D%81%E4%B8%83%E6%9D%A1
1145,1799,下克上,/wikiid/8358968068787799622?source=search,https://baike.baidu.com/item/%E4%B8%8B%E5%85%8B%E4%B8%8A/12012158
1146,1679,应永外寇,/wikiid/6900006304106686127?source=search,https://baike.baidu.com/item/%E5%BA%94%E6%B0%B8%E5%A4%96%E5%AF%87
1147,1673,五十子之战,/wikiid/4662353898238919773?source=search,
1148,2064,大坂之役,/wikiid/4707862514511144221?source=search,https://baike.baidu.com/item/%E5%A4%A7%E5%9D%82%E4%B9%8B%E5%BD%B9
1149,2063,名古屋城,/wikiid/7587642774601983583?source=search,https://baike.baidu.com/item/%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%9F%8E
1150,2055,三河一向一揆,,https://baike.baidu.com/item/%E4%B8%89%E6%B2%B3%E4%B8%80%E5%90%91%E4%B8%80%E6%8F%86
1151,489,织田信张,/wikiid/8373837775143911995?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E5%BC%A0
1152,1848,西美浓十八将,,
1153,356,北条氏邦,/wikiid/4628024698869742075?source=search,https://baike.baidu.com/item/%E5%8C%97%E6%9D%A1%E6%B0%8F%E9%82%A6
1154,90,武田胜赖,/wikiid/5349123883983109318?source=search,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E8%83%9C%E8%B5%96/1613566
1155,2103,大坂之役,/wikiid/4707862514511144221?source=search,https://baike.baidu.com/item/%E5%A4%A7%E5%9D%82%E4%B9%8B%E5%BD%B9
1156,85,岛津贵久,/wikiid/2191873243498914051?source=search,https://baike.baidu.com/item/%E5%B2%9B%E6%B4%A5%E8%B4%B5%E4%B9%85/122381
1157,1917,观音寺城之战,,https://baike.baidu.com/item/%E8%A7%82%E9%9F%B3%E5%AF%BA%E5%9F%8E%E4%B9%8B%E6%88%98
1158,392,上泉信纲,/wikiid/7275594869879439412?source=search,https://baike.baidu.com/item/%E4%B8%8A%E6%B3%89%E4%BF%A1%E7%BA%B2/1618753
1159,86,岛津义久,/wikiid/1345898091558420273?source=search,https://baike.baidu.com/item/%E5%B2%9B%E6%B4%A5%E4%B9%89%E4%B9%85/1631350
1160,2116,关原之战,/wikiid/1991424762910609203?source=search,https://baike.baidu.com/item/%E5%85%B3%E5%8E%9F%E4%B9%8B%E6%88%98/22101654
1161,2117,伏见城之战,/wikiid/6978420232165262412?source=search,https://baike.baidu.com/item/%E4%BC%8F%E8%A7%81%E5%9F%8E%E4%B9%8B%E6%88%98
1162,1034,岩城亲隆,,
1163,858,土居宗珊,/wikiid/6028984960508010371?source=search,https://baike.baidu.com/item/%E5%9C%9F%E5%B1%85%E5%AE%97%E7%8F%8A
1164,1302,甘利昌忠,/wikiid/7065970035902534925?source=search,https://baike.baidu.com/item/%E7%94%98%E5%88%A9%E6%98%8C%E5%BF%A0
1165,1780,足轻,/wikiid/7383903506035607494?source=search,https://baike.baidu.com/item/%E8%B6%B3%E8%BD%BB
1166,2059,上田合战,/wikiid/1495817535303565459?source=search,https://baike.baidu.com/item/%E4%B8%8A%E7%94%B0%E5%9F%8E%E5%90%88%E6%88%98/3567733?fromtitle=%E4%B8%8A%E7%94%B0%E5%90%88%E6%88%98&fromid=14071735
1167,424,熊谷信直,,
1168,2108,天王寺冈山之战,/wikiid/9010957674505235269?source=search,https://baike.baidu.com/item/%E5%A4%A9%E7%8E%8B%E5%AF%BA%E5%86%88%E5%B1%B1%E4%B9%8B%E6%88%98
1169,2118,浅井畷之战,,
1170,1032,岩井信能,,
1171,1058,平手政秀,/wikiid/953065884531050726?source=search,https://baike.baidu.com/item/%E5%B9%B3%E6%89%8B%E6%94%BF%E7%A7%80
1172,1800,京都,/wikiid/120052733634217886?source=search,https://baike.baidu.com/item/%E4%BA%AC%E9%83%BD%E5%B8%82/9488353?fromtitle=%E4%BA%AC%E9%83%BD&fromid=10290262
1173,1661,守山崩,/wikiid/1326367258445695505?source=search,https://baike.baidu.com/item/%E5%AE%88%E5%B1%B1%E5%B4%A9
1174,1559,黑川晴氏,,
1175,2111,真田丸,/wikiid/3225083098941050818?source=search,https://baike.baidu.com/item/%E7%9C%9F%E7%94%B0%E4%B8%B8/14543237
1176,166,宇都宫广纲,/wikiid/2381332895014004653?source=search,https://baike.baidu.com/item/%E5%AE%87%E9%83%BD%E5%AE%AB%E5%B9%BF%E7%BA%B2
1177,2050,骏府城,/wikiid/6694033218473344801?source=search,https://baike.baidu.com/item/%E9%AA%8F%E5%BA%9C%E5%9F%8E
1178,391,龟井兹矩,/wikiid/2524115704771231546?source=search,https://baike.baidu.com/item/%E9%BE%9F%E4%BA%95%E5%85%B9%E7%9F%A9
1179,98,丰臣氏,/wikiid/4696769423038140788?source=search,https://baike.baidu.com/item/%E4%B8%B0%E8%87%A3%E6%B0%8F
1180,177,小野寺义道,,
1181,516,大久保忠世,/wikiid/8930003905389586827?source=search,https://baike.baidu.com/item/%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%BF%A0%E4%B8%96/3329111
1182,2065,天正壬午之乱,/wikiid/1007283986304969975?source=search,https://baike.baidu.com/item/%E5%A4%A9%E6%AD%A3%E5%A3%AC%E5%8D%88%E4%B9%8B%E4%B9%B1
1183,2088,禁中并公家诸法度,/wikiid/8635783751289534776?source=search,https://baike.baidu.com/item/%E7%A6%81%E4%B8%AD%E5%B9%B6%E5%85%AC%E5%AE%B6%E8%AF%B8%E6%B3%95%E5%BA%A6
1184,88,宗义智,/wikiid/3120022760742446699?source=search,https://baike.baidu.com/item/%E5%AE%97%E4%B9%89%E6%99%BA/3781254
1185,449,森宗意轩,,
1186,1802,代官,/wikiid/8610619090079448565?source=search,
1187,1778,鸟取城之战,,
1188,1365,立原久纲,/wikiid/5509591744969796476?source=search,https://baike.baidu.com/item/%E7%AB%8B%E5%8E%9F%E4%B9%85%E7%BA%B2
1189,599,谷忠澄,/wikiid/5202681320422270869?source=search,https://baike.baidu.com/item/%E8%B0%B7%E5%BF%A0%E6%BE%84
1190,932,安武方清,,
1191,1155,松平信康,/wikiid/3962800565403639093?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E4%BF%A1%E5%BA%B7
1192,1911,织田信秀 (信长之子),,
1193,1879,三木合战,/wikiid/8084334915523885185?source=search,https://baike.baidu.com/item/%E4%B8%89%E6%9C%A8%E5%90%88%E6%88%98
1194,617,藤堂高虎,/wikiid/433673076002123932?source=search,https://baike.baidu.com/item/%E8%97%A4%E5%A0%82%E9%AB%98%E8%99%8E/1613830
1195,1457,丰臣秀次,/wikiid/1526475843109850560?source=search,https://baike.baidu.com/item/%E4%B8%B0%E8%87%A3%E7%A7%80%E6%AC%A1/1702975
1196,1101,明石景行,,https://baike.baidu.com/item/%E6%98%8E%E7%9F%B3%E6%99%AF%E8%A1%8C
1197,1474,远山纲景,/wikiid/496763276614604179?source=search,https://baike.baidu.com/item/%E8%BF%9C%E5%B1%B1%E7%BA%B2%E6%99%AF
1198,1036,岸信周,/wikiid/8795677067392663385?source=search,https://baike.baidu.com/item/%E5%B2%B8%E4%BF%A1%E5%91%A8
1199,1663,山城国一揆,,
1200,1363,稻叶贞通,/wikiid/1522879306685776934?source=search,https://baike.baidu.com/item/%E7%A8%BB%E5%8F%B6%E8%B4%9E%E9%80%9A
1201,1412,织田信行,/wikiid/1795479680462098833?source=search,
1202,1452,诹访赖隆,,
1203,1453,诸冈一羽,,https://baike.baidu.com/item/%E8%AF%B8%E5%86%88%E4%B8%80%E7%BE%BD
1204,1976,箕浦之战,,
1205,1477,远藤直经,/wikiid/577371904644111968?source=search,https://baike.baidu.com/item/%E8%BF%9C%E8%97%A4%E7%9B%B4%E7%BB%8F
1206,1779,战国时代 (日本),,
1207,754,伊达成实,/wikiid/5673001266780241019?source=search,https://baike.baidu.com/item/%E4%BC%8A%E8%BE%BE%E6%88%90%E5%AE%9E/6228010
1208,1042,岛津忠良,/wikiid/5033613428597424133?source=search,https://baike.baidu.com/item/%E5%B2%9B%E6%B4%A5%E5%BF%A0%E8%89%AF
1209,1472,逸见昌经,,
1210,573,陶晴贤,/wikiid/7094422860757613443?source=search,https://baike.baidu.com/item/%E9%99%B6%E6%99%B4%E8%B4%A4/185842
1211,2074,方广寺钟铭事件,/wikiid/3327418436182945864?source=search,https://baike.baidu.com/item/%E6%96%B9%E5%B9%BF%E5%AF%BA%E9%92%9F%E9%93%AD%E4%BA%8B%E4%BB%B6
1212,2052,督姬,/wikiid/8802003725587527584?source=search,
1213,727,久武亲直,/wikiid/4140543678102403516?source=search,https://baike.baidu.com/item/%E4%B9%85%E6%AD%A6%E4%BA%B2%E7%9B%B4
1214,1723,应仁之乱,/wikiid/5304104766592928177?source=search,https://baike.baidu.com/item/%E5%BA%94%E4%BB%81%E4%B9%8B%E4%B9%B1/1977117
1215,1824,尼子十旗,/wikiid/2607717983208560196?source=search,https://baike.baidu.com/item/%E5%B0%BC%E5%AD%90%E5%8D%81%E6%97%97
1216,1975,火烧比叡山事件,,
1217,1920,野田城、福岛城之战,,
1218,1057,平手久秀,,
1219,95,武田信玄,/wikiid/7231837256817901571?source=search,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E4%BF%A1%E7%8E%84/30575
1220,200,村上武吉,/wikiid/6679771828910271191?source=search,https://baike.baidu.com/item/%E6%9D%91%E4%B8%8A%E6%AD%A6%E5%90%89/6316870
1221,201,松平长亲,/wikiid/6443968930024566970?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E9%95%BF%E4%BA%B2
1222,283,明石全登,/wikiid/8360888206892461494?source=search,https://baike.baidu.com/item/%E6%98%8E%E7%9F%B3%E5%85%A8%E7%99%BB/1648111
1223,1805,六角氏式目,,
1224,209,池田胜正,,
1225,732,井伊直宗,,
1226,1754,耳川之战,/wikiid/151688008812070595?source=search,https://baike.baidu.com/item/%E8%80%B3%E5%B7%9D%E4%B9%8B%E6%88%98
1227,1758,虎御前山之战,,
1228,1766,野良田合战,,
1229,1775,防长经略,,https://baike.baidu.com/item/%E9%98%B2%E9%95%BF%E7%BB%8F%E7%95%A5
1230,202,松浦镇信,/wikiid/6143291468993818845?source=search,https://baike.baidu.com/item/%E6%9D%BE%E6%B5%A6%E9%95%87%E4%BF%A1
1231,45,松前庆广,,https://baike.baidu.com/item/%E6%9D%BE%E5%89%8D%E5%BA%86%E5%B9%BF
1232,1733,本庄繁长之乱,,
1233,1735,桶狭间之战,,https://baike.baidu.com/item/%E6%A1%B6%E7%8B%AD%E9%97%B4%E5%90%88%E6%88%98/1431494?fromtitle=%E6%A1%B6%E7%8B%AD%E9%97%B4%E4%B9%8B%E6%88%98&fromid=6912545
1234,1922,金森一向一揆之战,,
1235,1751,第二次国府台之战,/wikiid/6027608005168095153?source=search,https://baike.baidu.com/item/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%9B%BD%E5%BA%9C%E5%8F%B0%E4%B9%8B%E6%88%98
1236,1767,金崎之战,,
1237,1776,骏河侵攻,,
1238,205,武田元明,/wikiid/2264583417229291624?source=search,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E5%85%83%E6%98%8E
1239,207,武田义统,,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E4%B9%89%E7%BB%9F
1240,231,秋田实季,,
1241,208,江户重通,,
1242,1774,长良川之战,/wikiid/6102707882884431184?source=search,https://baike.baidu.com/item/%E9%95%BF%E8%89%AF%E5%B7%9D%E4%B9%8B%E6%88%98
1243,1044,岛津义虎,/wikiid/43898280759160697?source=search,https://baike.baidu.com/item/%E5%B2%9B%E6%B4%A5%E4%B9%89%E8%99%8E
1244,1991,黄母衣众,,
1245,1938,长滨城 (近江国),,
1246,1871,织田胜长,/wikiid/6085282534073374539?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E8%83%9C%E9%95%BF
1247,778,依冈左京进,,
1248,1513,陶兴房,/wikiid/4285806471358510957?source=search,https://baike.baidu.com/item/%E9%99%B6%E5%85%B4%E6%88%BF
1249,394,神余亲纲,,
1250,1122,木下赖继,,https://baike.baidu.com/item/%E6%9C%A8%E4%B8%8B%E8%B5%96%E7%BB%A7
1251,1450,诹访赖水,,https://baike.baidu.com/item/%E8%AF%B9%E8%AE%BF%E8%B5%96%E6%B0%B4
1252,1834,最上八楯,,
1253,966,小早川弘平,,
1254,1784,石山本愿寺,/wikiid/2019051629946542133?source=search,https://baike.baidu.com/item/%E6%9C%AC%E6%84%BF%E5%AF%BA/130142?fromtitle=%E7%9F%B3%E5%B1%B1%E6%9C%AC%E6%84%BF%E5%AF%BA&fromid=6114778
1255,120,上杉宪胜,/wikiid/7518942640340599196?source=search,https://baike.baidu.com/item/%E4%B8%8A%E6%9D%89%E5%AE%AA%E8%83%9C
1256,1810,国人众,,
1257,1811,地侍,/wikiid/8973545623875083982?source=search,https://baike.baidu.com/item/%E5%9C%B0%E4%BE%8D
1258,142,来岛通总,/wikiid/6412376846063527724?source=search,https://baike.baidu.com/item/%E6%9D%A5%E5%B2%9B%E9%80%9A%E7%B7%8F/10264414?fromtitle=%E6%9D%A5%E5%B2%9B%E9%80%9A%E6%80%BB&fromid=3387142
1259,1495,镰田政近,,
1260,288,尼子诚久,/wikiid/3481732838802693428?source=search,https://baike.baidu.com/item/%E5%B0%BC%E5%AD%90%E8%AF%9A%E4%B9%85
1261,479,长束正家,/wikiid/7532248251463596264?source=search,
1262,578,铃木重朝,/wikiid/8414469065378031011?source=search,https://baike.baidu.com/item/%E9%93%83%E6%9C%A8%E9%87%8D%E6%9C%9D/3355447
1263,811,前田利益,,https://baike.baidu.com/item/%E5%89%8D%E7%94%B0%E5%88%A9%E7%9B%8A
1264,998,屋代景赖,,
1265,1221,武田信友,,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E4%BF%A1%E5%8F%8B
1266,983,小笠原贞庆,/wikiid/4554996052761375166?source=search,https://baike.baidu.com/item/%E5%B0%8F%E7%AC%A0%E5%8E%9F%E8%B4%9E%E5%BA%86
1267,1175,松平亲盛,,
1268,1547,高远赖继,,
1269,1407,织田信正,/wikiid/7552890474519475826?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E6%AD%A3
1270,181,山名丰定,,
1271,576,铃木重秀,,https://baike.baidu.com/item/%E9%93%83%E6%9C%A8%E9%87%8D%E7%A7%80/9731230
1272,1837,朱印状,/wikiid/6865011890984326077?source=search,https://baike.baidu.com/item/%E6%9C%B1%E5%8D%B0%E7%8A%B6
1273,179,山名致丰,,
1274,1479,那波显宗,,
1275,1116,朝仓景盛,,
1276,1542,高木正次,,https://baike.baidu.com/item/%E9%AB%98%E6%9C%A8%E6%AD%A3%E6%AC%A1
1277,796,八户政荣,,https://baike.baidu.com/item/%E5%85%AB%E6%88%B7%E6%94%BF%E8%8D%A3
1278,1435,莳田广定,,https://baike.baidu.com/item/%E8%8E%B3%E7%94%B0%E5%B9%BF%E5%AE%9A
1279,913,太田资显,,
1280,492,织田信照,/wikiid/1045489116101174843?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E7%85%A7
1281,1340,石桥尚义,,
1282,318,圆城寺信胤,/wikiid/8813184036530596417?source=search,https://baike.baidu.com/item/%E5%9C%86%E5%9F%8E%E5%AF%BA%E4%BF%A1%E8%83%A4
1283,692,三浦义就,,
1284,898,大野治胤,/wikiid/7701002809284922702?source=search,https://baike.baidu.com/item/%E5%A4%A7%E9%87%8E%E6%B2%BB%E8%83%A4
1285,1789,近江国,/wikiid/8953426505416856438?source=search,https://baike.baidu.com/item/%E8%BF%91%E6%B1%9F%E5%9B%BD
1286,723,中野宗时,/wikiid/7364055887348802612?source=search,https://baike.baidu.com/item/%E4%B8%AD%E9%87%8E%E5%AE%97%E6%97%B6
1287,896,大野木秀俊,,
